PnL_fwd_pts_05_mediana,net_credit_diff,BQI_ABS,k1,k2,k3,price_mid_short1,price_mid_long2,price_mid_short3,iv_k1,iv_k2,iv_k3,FF_ATM,FF_BAT,delta_total,theta_total,net_credit,net_credit_mediana,net_credit_mediana_n,SPX,Asym,BQI_V2_ABS,BQR_1000,Death valley,EarL,EarR,EarScore,PnLDV,RATIO_BATMAN,RATIO_UEL_EARS,UEL_inf_USD,__base_idx,delta_k1,delta_k2,delta_k3,pnl8000_long2,pnl8000_short1,pnl8000_short3,pnl8000_total,price_ask_long2,price_ask_short1,price_ask_short3,price_bid_long2,price_bid_short1,price_bid_short3,price_last_long2,price_last_short1,price_last_short3,r,theta_k1,theta_k2,theta_k3,Close,SPX_SMA7,SPX_minus_SMA7,SPX_SMA20,SPX_minus_SMA20,SPX_SMA50,SPX_minus_SMA50,SPX_SMA100,SPX_minus_SMA100,SPX_SMA200,SPX_minus_SMA200,SPX_EMA12,SPX_EMA26,SPX_EMA50,SPX_EMA200,SPX_MACD_Line,SPX_MACD_Signal,SPX_MACD_Histogram,SPX_RSI14,SPX_Stoch_K,SPX_Stoch_D,SPX_Williams_R,SPX_BB_Middle,SPX_BB_Upper,SPX_BB_Lower,SPX_BB_Width,SPX_BB_Pct,SPX_DailyChange,SPX_ATR14,SPX_ROC7,SPX_ROC20,SPX_HV20,SPX_HV50,SPX_ZScore20,SPX_ZScore50,SPX_Golden_Cross,SPX_Death_Cross,SPX_SMA50_200_Diff,VIX_Close,DTE1,DTE2,net_credit_diff_rank,net_credit_diff_zscore_robust,SPX_Stoch_K_rank,SPX_Stoch_K_zscore_robust,SPX_Williams_R_rank,SPX_Williams_R_zscore_robust,SPX_BB_Pct_rank,SPX_BB_Pct_zscore_robust,SPX_ZScore20_rank,SPX_ZScore20_zscore_robust,net_credit_diff_mult_SPX_Stoch_K,net_credit_diff_mult_SPX_BB_Pct
6.35,-13.08,1.2632768,3260,3500,3850,213.05,100.6,6.3,0.23639,0.192074,0.168465,0.18866,0.862538,0.094225,-0.119244,-18.15,-16.05,5,3370.91,94.259995,50.606937,1263,3491.89,51.33,145.59,86.447296,-35.44,32.5069,1.3084,12882.5,405,0.637561,0.393756,0.055726,879947.5,-452695.0,-414370.0,12882.5,101.0,220.4,6.7,100.2,205.7,5.9,,,,0.0008,-0.852453,-0.576643,-0.181589,3333.69,3331.927142857144,1.762857142856774,3273.0215,60.66850000000022,3182.7584,150.93160000000034,2984.3542,349.3358000000003,3060.2217,273.4683,3305.3085540043785,3253.085304631697,3180.649477981506,3043.3210140744345,52.22324937268149,48.16756406587183,4.055685306809664,59.66352759810989,81.510632421983,93.83687747399432,-18.489367578016985,3273.0215,3371.4979303673017,3174.545069632698,196.9528607346037,0.8080356374297691,26.779999999999745,21.313571428571382,1.9128005086942748,4.258612925016891,10.633648604528725,21.33790027761362,1.2321425497190777,1.6381231446350564,1,0,122.53669999999966,24.03,85.0,129.0,0.022887323943661973,-3.376331360946746,0.5158450704225352,0.11812737931684486,0.5158450704225352,0.11812737931684537,0.6637323943661971,0.5689869875365156,0.6637323943661971,0.5689869875365096,-1066.1590720795377,-10.56910613758138
6.05,-5.17,1.8151984,6735,7200,7625,308.9,157.05,8.25,0.165873,0.14118,0.126354,0.076054,0.288876,0.059654,-0.095191,-3.05,-2.9,5,6856.38,66.19,45.963448,1815,7126.71,88.2,154.39,116.69275,-41.12,291.8033,0.6662,8080.37,1709,0.649567,0.379774,0.050327,141783.62,-95610.0,-36675.0,9498.63,157.6,309.6,8.5,156.5,308.2,8.0,,,,0.0405,-1.708757,-1.053734,-0.30352,6822.35,6815.5,6.850000000000364,6732.706999999999,89.64300000000094,6630.6206,191.72940000000017,6442.3236,380.0264000000007,6107.064299999999,715.2857000000013,6785.680110650872,6723.098369574687,6630.546702073899,6205.595927019198,62.5817410761847,49.83044043804265,12.751300638142048,73.119698397738,73.82352941176482,91.24692577113608,-26.17647058823518,6732.706999999999,6910.205083736925,6555.208916263074,354.9961674738516,0.752518219106137,68.25,41.68214285714281,1.291842728058275,1.5932131709990336,14.626860311420536,10.99424660304459,1.0100728764245468,1.5245713202709266,1,0,523.5563000000011,16.9,78.0,152.0,0.16901408450704225,-1.5041420118343198,0.45422535211267606,-0.2485182427401502,0.45422535211267606,-0.24851824274015036,0.602112676056338,0.212718875370396,0.602112676056338,0.2127188753703877,-381.6676470588241,-3.8905191927787284
5.95,-3.0,1.1572504,3100,3400,3860,261.05,118.7,7.25,0.295453,0.238417,0.213627,0.269696,1.258559,0.089135,-0.164548,-30.9,-30.0,5,3238.35,142.1,57.59877,1157,3388.55,64.1,206.2,114.96704,-49.61,24.5955,1.4178,19160.42,433,0.646169,0.393983,0.052661,896330.44,-463895.0,-413275.0,19160.42,119.6,261.6,7.4,117.8,260.5,7.1,,,,0.0009,-0.997102,-0.684744,-0.207838,3281.06,3352.6771428571424,-71.61714285714243,3418.737,-137.6770000000001,3344.8766,-63.81659999999965,3189.2904000000003,91.76959999999964,3104.36945,176.6905499999998,3367.30016187857,3375.9006060813635,3329.249087777117,3132.1016053071075,-8.600444202792914,12.897691559453012,-21.498135762245926,32.8327356437039,0.0,3.369477911646587,-100.0,3418.737,3576.5035862962395,3260.9704137037606,315.5331725924789,0.0636686980680337,38.409999999999854,45.61214285714284,-1.7408413417625266,-3.4175605505775386,22.555970985705347,16.558980682871045,-1.7453252077278634,-0.6689952424149407,1,0,240.50714999999943,27.78,88.0,130.0,0.23415492957746478,-0.9905325443786984,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.06338028169014084,-4.207787802302597,0.06338028169014084,-4.2077878023025805,-0.0,-0.19100609420410108
5.85,-2.45,0.8111954,6620,6975,7440,285.0,126.45,7.65,0.148036,0.128007,0.111625,0.060942,0.720676,0.072622,-0.390927,-39.75,-38.8,5,6711.62,143.68,53.39803,811,6946.11,61.07,204.75,111.821655,-87.56,20.6289,1.491,19816.59,1689,0.642678,0.382751,0.050202,184552.4,-109500.0,-55235.0,19817.41,126.8,290.3,7.8,126.1,279.7,7.5,,,,0.0423,-1.489625,-1.066279,-0.252005,6715.36,6666.091428571429,49.2685714285708,6616.2565,99.10349999999926,6489.876799999999,225.48320000000052,6279.269400000001,436.0905999999986,6027.67745,687.6825499999995,6654.899127587985,6591.366314904666,6489.25074049416,6088.205771511661,63.53281268331921,62.04456713439602,1.4882455489231887,69.33561482180781,100.0,98.39515195809749,-0.0,6616.2565,6754.284785776884,6478.228214223117,276.05657155376684,0.8589970687609482,4.170000000000073,24.21142857142864,0.8777319274800753,3.280022269762485,6.04087841098969,9.054097577197362,1.4359882750437885,1.8356730442577605,1,0,462.19934999999896,16.62,90.0,120.0,0.2517605633802817,-0.8603550295857989,0.8873239436619719,1.0,0.8873239436619719,1.0,0.784330985915493,0.8960182775688558,0.784330985915493,0.8960182775688397,-245.00000000000003,-2.1045428184643233
5.75,8.16,21.273039,3180,3475,3750,188.1,96.6,7.35,0.280042,0.222935,0.20875,0.206503,0.456941,0.032967,0.233151,-2.25,-2.45,5,3238.35,7.029999,51.537388,21273,3455.2,79.96,86.99,83.40096,-1.46,253.3333,-0.196,-1636.2,433,0.583552,0.338125,0.05973,885818.8,-463190.0,-424265.0,-1636.2,97.2,188.9,7.6,96.0,187.3,7.1,,,,0.0009,-1.110984,-0.564649,-0.251466,3281.06,3352.6771428571424,-71.61714285714243,3418.737,-137.6770000000001,3344.8766,-63.81659999999965,3189.2904000000003,91.76959999999964,3104.36945,176.6905499999998,3367.30016187857,3375.9006060813635,3329.249087777117,3132.1016053071075,-8.600444202792914,12.897691559453012,-21.498135762245926,32.8327356437039,0.0,3.369477911646587,-100.0,3418.737,3576.5035862962395,3260.9704137037606,315.5331725924789,0.0636686980680337,38.409999999999854,45.61214285714284,-1.7408413417625266,-3.4175605505775386,22.555970985705347,16.558980682871045,-1.7453252077278634,-0.6689952424149407,1,0,240.50714999999943,27.78,70.0,151.0,0.8609154929577465,1.650887573964497,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.06338028169014084,-4.207787802302597,0.06338028169014084,-4.2077878023025805,0.0,0.519536576235155
5.55,11.93,1.355945,5985,6320,6630,228.35,114.8,6.05,0.136322,0.11864,0.102807,0.018284,0.246177,0.067487,-0.174502,-4.8,-5.45,5,6059.14,56.98,40.436043,1356,6264.96,57.51,114.49,81.14382,-39.9,134.375,0.8736,7513.21,1487,0.648172,0.383063,0.050468,322573.22,-178665.0,-136395.0,7513.22,115.1,228.7,6.2,114.5,228.0,5.9,,,,0.0453,-1.355984,-0.878536,-0.226586,6034.9,6062.372857142857,-27.47285714285772,5995.5830000000005,39.3169999999991,5885.165,149.73499999999967,5710.3204000000005,324.5795999999991,5491.166349999999,543.733650000001,6031.607223088799,5975.779035994629,5891.95128195426,5496.662566364869,55.82818709417006,56.53709595396525,-0.7089088597951871,69.83550307800982,68.01801801801793,82.13836997807921,-31.98198198198207,5995.5830000000005,6125.134154715985,5866.0318452840165,259.102309431968,0.651743147663153,17.94000000000051,21.233571428571395,0.0416087156168501,0.5592084434476216,7.946464161253355,11.064722524494083,0.606972590652613,1.2606294232696416,1,0,393.99865000000136,14.19,80.0,141.0,0.9559859154929577,2.5431952662721895,0.40492957746478875,-0.525419089976083,0.40492957746478875,-0.5254190899760828,0.4102112676056338,-0.43397806300497754,0.4102112676056338,-0.4339780630049791,811.4549549549538,7.775295751621415
5.45,5.56,1.3373009,5995,6310,6575,209.1,106.15,6.6,0.132907,0.118232,0.101433,-0.020543,0.164244,0.052643,-0.159327,-3.4,-3.6,5,6059.14,30.980003,34.16017,1337,6260.48,53.28,84.26,67.002785,-39.26,170.5882,0.5707,3925.11,1487,0.641022,0.375428,0.05719,325355.12,-179590.0,-141840.0,3925.11,106.6,209.4,6.7,105.7,208.8,6.5,,,,0.0453,-1.378036,-0.89776,-0.258157,6034.9,6062.372857142857,-27.47285714285772,5995.5830000000005,39.3169999999991,5885.165,149.73499999999967,5710.3204000000005,324.5795999999991,5491.166349999999,543.733650000001,6031.607223088799,5975.779035994629,5891.95128195426,5496.662566364869,55.82818709417006,56.53709595396525,-0.7089088597951871,69.83550307800982,68.01801801801793,82.13836997807921,-31.98198198198207,5995.5830000000005,6125.134154715985,5866.0318452840165,259.102309431968,0.651743147663153,17.94000000000051,21.233571428571395,0.0416087156168501,0.5592084434476216,7.946464161253355,11.064722524494083,0.606972590652613,1.2606294232696416,1,0,393.99865000000136,14.19,73.0,128.0,0.7367957746478874,1.0355029585798818,0.40492957746478875,-0.525419089976083,0.40492957746478875,-0.5254190899760828,0.4102112676056338,-0.43397806300497754,0.4102112676056338,-0.4339780630049791,378.18018018017966,3.6236919010071302
5.25,-8.65,1.0504671,5630,5930,6325,242.9,115.0,7.2,0.1497,0.124686,0.115072,0.23742,0.815806,0.097467,-0.246692,-20.1,-18.5,5,5704.99,136.97,53.704994,1050,5892.2,53.72,190.69,101.21199,-48.41,34.5771,1.4742,18015.42,1433,0.645603,0.398632,0.054192,397505.4,-212710.0,-166780.0,18015.42,115.6,243.3,7.3,114.4,242.5,7.1,,,,0.0478,-1.342115,-0.915439,-0.24207,5732.94,5679.087142857142,53.85285714285783,5595.7635,137.17649999999958,5522.2114,210.72859999999943,5448.5795,284.3604999999998,5211.581099999999,521.3589000000002,5647.503926250603,5594.228836358921,5540.1071615624205,5214.340000643084,53.275089891682,37.59479712706803,15.680292764613974,71.67528817563446,100.0,98.78666754035343,-0.0,5595.7635,5772.49677203168,5419.03022796832,353.46654406335983,0.888089063318565,14.359999999999673,35.07285714285698,1.900636507933676,2.06681681013378,14.31046766485692,17.60609001931581,1.55235625327426,1.6264329826711474,1,0,310.6303000000007,15.38,87.0,129.0,0.09507042253521127,-2.3278106508875744,0.8873239436619719,1.0,0.8873239436619719,1.0,0.8485915492957746,1.0827083343681518,0.8485915492957746,1.082708334368142,-865.0,-7.681970397705587
5.05,-4.6,1000.821,2520,2825,3205,222.6,99.9,11.3,0.407818,0.29877,0.301113,0.768425,2.130568,0.033343,0.256668,-34.1,-32.6,5,2564.95,71.270004,61.15642,1000821,2803.27,98.11,169.38,128.91032,8.21,20.088,0.8165,10919.75,310,0.574701,0.340075,0.072106,1015029.75,-525740.0,-478370.0,10919.75,104.2,227.9,11.7,95.6,217.3,10.9,,,,0.0001,-1.164109,-0.604318,-0.301195,2630.07,2414.681428571429,215.3885714285716,2677.7085,-47.63849999999957,3047.4128,-417.3427999999999,3105.2101,-475.1400999999992,3031.24815,-401.1781499999997,2538.9405080740817,2729.343040511737,2905.4399131494647,3004.433194290968,-190.40253243765528,-196.9930755434629,6.590543105807626,42.10722916013356,60.89511964393718,39.9964926295244,-39.10488035606282,2677.7085,3247.2765992425216,2108.140400757478,1139.1361984850437,0.4581801543455868,154.51000000000022,154.88857142857142,3.988628770475927,-11.705877613503606,96.57014253185363,62.35210086624422,-0.1672793826176529,-1.1610630552061385,1,0,16.164650000000165,61.0,85.0,148.0,0.18485915492957747,-1.3692307692307695,0.3371478873239437,-0.8651542934385732,0.3371478873239437,-0.8651542934385732,0.24735915492957747,-1.6761165538922271,0.24735915492957747,-1.676116553892225,-280.117550362111,-2.107628709989699
4.85,8.49,1.8446224,3100,3410,3860,261.05,129.3,7.25,0.295453,0.23322,0.213627,0.252222,0.710752,0.098091,-0.014582,-9.7,-10.6,5,3238.35,118.53999,57.18124,1845,3391.68,72.58,191.12,117.77729,-22.36,78.3505,1.1443,15087.7,433,0.646169,0.39846,0.052661,892257.7,-463895.0,-413275.0,15087.7,131.0,261.6,7.4,127.6,260.5,7.1,,,,0.0009,-0.997102,-0.609761,-0.207838,3281.06,3352.6771428571424,-71.61714285714243,3418.737,-137.6770000000001,3344.8766,-63.81659999999965,3189.2904000000003,91.76959999999964,3104.36945,176.6905499999998,3367.30016187857,3375.9006060813635,3329.249087777117,3132.1016053071075,-8.600444202792914,12.897691559453012,-21.498135762245926,32.8327356437039,0.0,3.369477911646587,-100.0,3418.737,3576.5035862962395,3260.9704137037606,315.5331725924789,0.0636686980680337,38.409999999999854,45.61214285714284,-1.7408413417625266,-3.4175605505775386,22.555970985705347,16.558980682871045,-1.7453252077278634,-0.6689952424149407,1,0,240.50714999999943,27.78,88.0,158.0,0.8679577464788732,1.7289940828402368,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.06338028169014084,-4.207787802302597,0.06338028169014084,-4.2077878023025805,0.0,0.5405472465976061
4.65,10.68,2.3561351,3185,3440,3735,184.95,91.9,8.05,0.279163,0.232166,0.208311,0.142397,0.473807,0.050317,0.023441,-9.2,-10.3,5,3238.35,38.489998,40.12543,2356,3427.95,60.72,99.21,77.61463,-19.47,59.7826,0.625,4998.03,433,0.578641,0.346822,0.064686,893698.0,-463005.0,-425695.0,4998.03,92.6,185.8,8.3,91.2,184.1,7.8,,,,0.0009,-1.110324,-0.676965,-0.267047,3281.06,3352.6771428571424,-71.61714285714243,3418.737,-137.6770000000001,3344.8766,-63.81659999999965,3189.2904000000003,91.76959999999964,3104.36945,176.6905499999998,3367.30016187857,3375.9006060813635,3329.249087777117,3132.1016053071075,-8.600444202792914,12.897691559453012,-21.498135762245926,32.8327356437039,0.0,3.369477911646587,-100.0,3418.737,3576.5035862962395,3260.9704137037606,315.5331725924789,0.0636686980680337,38.409999999999854,45.61214285714284,-1.7408413417625266,-3.4175605505775386,22.555970985705347,16.558980682871045,-1.7453252077278634,-0.6689952424149407,1,0,240.50714999999943,27.78,70.0,116.0,0.9225352112676056,2.247337278106509,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.06338028169014084,-4.207787802302597,0.06338028169014084,-4.2077878023025805,0.0,0.6799816953665999
4.45,-7.64,1.024976,3270,3500,3850,205.65,86.6,6.3,0.233931,0.187445,0.168465,0.513893,,0.072915,-0.16677,-38.75,-36.0,5,3370.91,110.770004,51.365234,1025,3495.42,52.37,163.14,92.43182,-51.41,14.9677,1.477,15914.89,405,0.628288,0.378464,0.055726,882719.9,-452435.0,-414370.0,15914.89,87.0,212.8,6.7,86.2,198.5,5.9,,,,0.0008,-0.850626,-0.599492,-0.181589,3333.69,3331.927142857144,1.762857142856774,3273.0215,60.66850000000022,3182.7584,150.93160000000034,2984.3542,349.3358000000003,3060.2217,273.4683,3305.3085540043785,3253.085304631697,3180.649477981506,3043.3210140744345,52.22324937268149,48.16756406587183,4.055685306809664,59.66352759810989,81.510632421983,93.83687747399432,-18.489367578016985,3273.0215,3371.4979303673017,3174.545069632698,196.9528607346037,0.8080356374297691,26.779999999999745,21.313571428571382,1.9128005086942748,4.258612925016891,10.633648604528725,21.33790027761362,1.2321425497190777,1.6381231446350564,1,0,122.53669999999966,24.03,85.0,111.0,0.11619718309859155,-2.088757396449704,0.5158450704225352,0.11812737931684486,0.5158450704225352,0.11812737931684537,0.6637323943661971,0.5689869875365156,0.6637323943661971,0.5689869875365096,-622.7412317039501,-6.173392269963436
4.35,-5.41,0.8415127,5630,5910,6325,242.9,109.45,7.2,0.1497,0.124864,0.115072,0.352713,2.593848,0.099853,-0.327709,-31.2,-29.6,5,5704.99,163.01001,55.81716,842,5884.85,49.43,212.44,102.473946,-64.72,22.2756,1.5997,20946.28,1433,0.645603,0.399824,0.054192,400436.28,-212710.0,-166780.0,20946.28,109.9,243.3,7.3,109.0,242.5,7.1,,,,0.0478,-1.342115,-0.955947,-0.24207,5732.94,5679.087142857142,53.85285714285783,5595.7635,137.17649999999958,5522.2114,210.72859999999943,5448.5795,284.3604999999998,5211.581099999999,521.3589000000002,5647.503926250603,5594.228836358921,5540.1071615624205,5214.340000643084,53.275089891682,37.59479712706803,15.680292764613974,71.67528817563446,100.0,98.78666754035343,-0.0,5595.7635,5772.49677203168,5419.03022796832,353.46654406335983,0.888089063318565,14.359999999999673,35.07285714285698,1.900636507933676,2.06681681013378,14.31046766485692,17.60609001931581,1.55235625327426,1.6264329826711474,1,0,310.6303000000007,15.38,87.0,115.0,0.16549295774647887,-1.5609467455621304,0.8873239436619719,1.0,0.8873239436619719,1.0,0.8485915492957746,1.0827083343681518,0.8485915492957746,1.082708334368142,-541.0,-4.8045618325534365
4.35,1.33,1.0977193,6005,6275,6540,201.8,99.65,8.65,0.131711,0.115896,0.101456,0.017626,0.244497,0.060552,-0.197142,-11.15,-11.3,5,6059.14,44.48,36.76041,1098,6241.11,45.81,90.29,64.31318,-43.02,47.9821,0.9581,6519.85,1487,0.631429,0.382009,0.072036,330974.84,-179320.0,-145135.0,6519.85,100.0,202.1,8.8,99.3,201.5,8.5,,,,0.0453,-1.371598,-0.940146,-0.311553,6034.9,6062.372857142857,-27.47285714285772,5995.5830000000005,39.3169999999991,5885.165,149.73499999999967,5710.3204000000005,324.5795999999991,5491.166349999999,543.733650000001,6031.607223088799,5975.779035994629,5891.95128195426,5496.662566364869,55.82818709417006,56.53709595396525,-0.7089088597951871,69.83550307800982,68.01801801801793,82.13836997807921,-31.98198198198207,5995.5830000000005,6125.134154715985,5866.0318452840165,259.102309431968,0.651743147663153,17.94000000000051,21.233571428571395,0.0416087156168501,0.5592084434476216,7.946464161253355,11.064722524494083,0.606972590652613,1.2606294232696416,1,0,393.99865000000136,14.19,73.0,111.0,0.5140845070422535,0.03431952662721894,0.40492957746478875,-0.525419089976083,0.40492957746478875,-0.5254190899760828,0.4102112676056338,-0.43397806300497754,0.4102112676056338,-0.4339780630049791,90.46396396396385,0.8668183863919935
4.25,-5.67,0.797242,3535,3860,4355,268.85,123.7,7.45,0.266261,0.229266,0.20255,0.092796,0.698157,0.086349,-0.341535,-28.9,-27.35,5,3656.76,172.17,53.085224,797,3841.44,53.78,225.95,110.23425,-78.01,28.3737,1.5608,21830.04,939,0.647032,0.392059,0.050737,805200.06,-419615.0,-363755.0,21830.04,124.4,270.2,7.6,123.0,267.5,7.3,,,,0.0287,-1.174111,-0.872634,-0.229622,3678.44,3659.87,18.56999999999971,3832.4125,-153.97249999999983,4006.0096,-327.56960000000026,3962.5282,-284.08820000000014,4207.8788,-529.4388000000004,3730.943797544667,3838.96215871837,3919.899589401492,4113.167880074934,-108.01836117370294,-91.44406004231074,-16.574301131392204,30.83232810615199,25.75677700396769,8.58559233465588,-74.24322299603232,3832.4125,4140.694816332196,3524.130183667804,616.5646326643919,0.2502735449897106,92.82999999999991,47.37142857142856,-2.1170835550824894,-6.264349802638451,26.484284814131787,22.70684636746743,-0.9989058200411576,-1.6950429450806277,0,1,-201.8692000000001,30.09,88.0,120.0,0.15492957746478872,-1.622485207100592,0.17165492957746478,-2.541119800620945,0.17165492957746478,-2.541119800620945,0.13468309859154928,-3.010301345956798,0.13468309859154928,-3.0103013459567896,-146.0409256124968,-1.4190510000916592
4.05,-3.15,1.0908915,6740,7120,7575,306.4,138.9,10.65,0.166355,0.139618,0.12613,0.183353,0.699051,0.066897,-0.286894,-39.25,-38.05,5,6856.38,112.810005,54.298965,1091,7085.78,74.27,187.08,117.87464,-68.57,21.2739,1.2967,16944.47,1709,0.645653,0.387663,0.062775,153791.55,-95360.0,-41435.0,16996.54,139.6,306.9,10.9,138.2,305.9,10.4,,,,0.0405,-1.714696,-1.182206,-0.362821,6822.35,6815.5,6.850000000000364,6732.706999999999,89.64300000000094,6630.6206,191.72940000000017,6442.3236,380.0264000000007,6107.064299999999,715.2857000000013,6785.680110650872,6723.098369574687,6630.546702073899,6205.595927019198,62.5817410761847,49.83044043804265,12.751300638142048,73.119698397738,73.82352941176482,91.24692577113608,-26.17647058823518,6732.706999999999,6910.205083736925,6555.208916263074,354.9961674738516,0.752518219106137,68.25,41.68214285714281,1.291842728058275,1.5932131709990336,14.626860311420536,10.99424660304459,1.0100728764245468,1.5245713202709266,1,0,523.5563000000011,16.9,78.0,113.0,0.22359154929577466,-1.02603550295858,0.45422535211267606,-0.2485182427401502,0.45422535211267606,-0.24851824274015036,0.602112676056338,0.212718875370396,0.602112676056338,0.2127188753703877,-232.54411764705918,-2.3704323901843316
3.95,3.62,1.6727586,3100,3410,3860,261.05,125.5,7.25,0.295453,0.233858,0.213627,0.263573,0.795366,0.09165,-0.043041,-17.3,-17.95,5,3238.35,120.01,57.20736,1673,3393.42,71.99,192.0,117.567345,-28.28,43.9306,1.1997,15835.94,433,0.646169,0.39524,0.052661,893005.94,-463895.0,-413275.0,15835.94,129.2,261.6,7.4,121.8,260.5,7.1,,,,0.0009,-0.997102,-0.62399,-0.207838,3281.06,3352.6771428571424,-71.61714285714243,3418.737,-137.6770000000001,3344.8766,-63.81659999999965,3189.2904000000003,91.76959999999964,3104.36945,176.6905499999998,3367.30016187857,3375.9006060813635,3329.249087777117,3132.1016053071075,-8.600444202792914,12.897691559453012,-21.498135762245926,32.8327356437039,0.0,3.369477911646587,-100.0,3418.737,3576.5035862962395,3260.9704137037606,315.5331725924789,0.0636686980680337,38.409999999999854,45.61214285714284,-1.7408413417625266,-3.4175605505775386,22.555970985705347,16.558980682871045,-1.7453252077278634,-0.6689952424149407,1,0,240.50714999999943,27.78,88.0,151.0,0.6390845070422535,0.5763313609467456,0.05369718309859155,-3.76962025316464,0.05369718309859155,-3.76962025316464,0.06338028169014084,-4.207787802302597,0.06338028169014084,-4.2077878023025805,0.0,0.230480687006282
3.95,-4.73,0.98429507,5630,5940,6330,261.8,114.9,6.75,0.162663,0.132531,0.112456,0.17486,2.198033,0.091443,-0.31478,-38.75,-37.0,5,5708.29,116.68001,56.279903,984,5910.37,60.03,176.71,102.99467,-63.8,18.0645,1.4293,16919.28,1441,0.642099,0.392765,0.051988,394064.28,-210820.0,-166325.0,16919.28,115.5,264.7,6.9,114.3,258.9,6.6,,,,0.0501,-1.434337,-0.989726,-0.230335,5751.06,5730.758571428572,20.301428571428914,5666.684,84.3760000000002,5553.9318,197.1282000000001,5492.8927,258.16730000000007,5254.056849999999,497.00315000000137,5707.020476368874,5656.16041132583,5591.921725169993,5253.954982981094,50.860065043044415,51.6497116183122,-0.7896465752677884,67.59424958243874,92.07570715474252,70.67156590867096,-7.924292845257487,5666.684,5836.758263580619,5496.609736419381,340.14852716123823,0.7480563438100792,51.11000000000058,23.94857142857128,0.5031220127676597,6.335110189093694,9.551023370549611,16.24412505691564,0.9922253752403156,1.33584846899792,1,0,299.87495000000126,19.2,88.0,119.0,0.1813380281690141,-1.4000000000000004,0.6399647887323944,0.6220413235325226,0.6399647887323944,0.6220413235325224,0.585387323943662,0.18408598975635979,0.585387323943662,0.18408598975635163,-435.51809484193217,-3.538306506221675
3.75,0.0,1.534686,3140,3340,3575,154.45,74.75,9.3,0.246312,0.20788,0.180751,0.11456,0.68107,0.044777,-0.044246,-14.25,-14.25,5,3154.94,31.439995,34.573845,1535,3333.8,44.33,75.77,57.95588,-26.76,30.5263,0.8293,4979.9,383,0.540207,0.331867,0.078749,917104.9,-470555.0,-441570.0,4979.9,75.3,154.9,9.5,74.2,154.0,9.1,,,,0.001,-0.895681,-0.591349,-0.242771,3185.04,3153.991428571429,31.048571428570995,3109.1485,75.89149999999972,3033.7042000000006,151.33579999999938,2906.2752,278.7647999999999,3027.17765,157.86235000000033,3135.100366492239,3100.6919355194696,3045.4280259534025,2988.208059357811,34.408430972769565,31.420659255517883,2.9877717172516824,58.674138547752506,100.0,92.6856897326225,-0.0,3109.1485,3204.0751937722,3014.2218062278,189.8533875444,0.8997374025377946,32.98999999999978,35.94428571428567,2.7336152424450617,6.093734385929851,19.83815173814436,24.6703021168487,1.5989496101511798,1.299162765637837,1,0,6.526550000000952,27.29,82.0,112.0,0.4084507042253521,-0.2804733727810651,0.8873239436619719,1.0,0.8873239436619719,1.0,0.8732394366197183,1.1574584208962027,0.8732394366197183,1.1574584208961947,0.0,0.0
3.75,-8.27,0.77976197,3260,3480,3850,213.05,89.7,6.3,0.23639,0.190845,0.168465,0.83099,,0.097834,-0.262028,-39.95,-36.9,5,3370.91,145.0,55.316246,780,3477.1,45.73,190.73,93.39209,-69.02,14.7685,1.6087,19019.41,405,0.637561,0.395561,0.055726,886084.44,-452695.0,-414370.0,19019.41,90.1,220.4,6.7,89.3,205.7,5.9,,,,0.0008,-0.852453,-0.648035,-0.181589,3333.69,3331.927142857144,1.762857142856774,3273.0215,60.66850000000022,3182.7584,150.93160000000034,2984.3542,349.3358000000003,3060.2217,273.4683,3305.3085540043785,3253.085304631697,3180.649477981506,3043.3210140744345,52.22324937268149,48.16756406587183,4.055685306809664,59.66352759810989,81.510632421983,93.83687747399432,-18.489367578016985,3273.0215,3371.4979303673017,3174.545069632698,196.9528607346037,0.8080356374297691,26.779999999999745,21.313571428571382,1.9128005086942748,4.258612925016891,10.633648604528725,21.33790027761362,1.2321425497190777,1.6381231446350564,1,0,122.53669999999966,24.03,85.0,101.0,0.1073943661971831,-2.2378698224852074,0.5158450704225352,0.11812737931684486,0.5158450704225352,0.11812737931684537,0.6637323943661971,0.5689869875365156,0.6637323943661971,0.5689869875365096,-674.0929301297994,-6.6824547215441905
